X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-12475642.0543,3954964.1687,1125,9209031,3RD STREET/WASHINGTON LIGHT RAIL STATION,NOT AVAILABLE,9032,VMR,"VALLEY METRO RAIL, INC.",9209,33.448326815,-112.070599366,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,PHOENIX,AZ,85004,3RD STREET/WASHINGTON LIGHT RAIL STATION - VMR
-12476014.7416,3955443.3003,1126,9209032,VAN BUREN/CENTRAL AVE LIGHT RAIL STATION,NOT AVAILABLE,9053,VMR,"VALLEY METRO RAIL, INC.",9209,33.4519180200001,-112.073947273,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,PHOENIX,AZ,85004,VAN BUREN/CENTRAL AVE LIGHT RAIL STATION - VMR
-12476008.8673,3955038.0585,1127,9209033,WASHINGTON/CENTRAL LIGHT RAIL STATION,NOT AVAILABLE,9055,VMR,"VALLEY METRO RAIL, INC.",9209,33.4488806460001,-112.073894503,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,PHOENIX,AZ,85003,WASHINGTON/CENTRAL LIGHT RAIL STATION - VMR
-12451716.3428,3950506.2276,1128,9209034,MAIN & ALMA SCHOOL LIGHT RAIL STATION,NOT AVAILABLE,9125,VMR,"VALLEY METRO RAIL, INC.",9209,33.4149063620001,-111.855671043,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,MESA,AZ,85201,MAIN & ALMA SCHOOL LIGHT RAIL STATION - VMR
-12449868.8798,3950535.2527,1129,9209035,MAIN & COUNTRY CLUB LIGHT RAIL STATION,NOT AVAILABLE,9347,VMR,"VALLEY METRO RAIL, INC.",9209,33.415124,-111.839075,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,MESA,AZ,85210,MAIN & COUNTRY CLUB LIGHT RAIL STATION - VMR
-12448932.5716,3950533.6523,1130,9209036,MAIN & CENTER LIGHT RAIL STATION,NOT AVAILABLE,9498,VMR,"VALLEY METRO RAIL, INC.",9209,33.4151120000001,-111.830664,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,MESA,AZ,85201,MAIN & CENTER LIGHT RAIL STATION - VMR
-12447985.2427,3950528.051,1131,9209037,MAIN & MESA LIGHT RAIL STATION,NOT AVAILABLE,9502,VMR,"VALLEY METRO RAIL, INC.",9209,33.4150700000001,-111.822154,"PHOENIX-MESA, AZ",12,OPEN,https://www.phoenix.gov/publictransitsite/Documents/google_transit.zip,2015/12/22 00:00:00,GROUND,NOT AVAILABLE,MESA,AZ,85203,MAIN & MESA LIGHT RAIL STATION - VMR
-9097927.2285,5082889.2201,1132,5015001,W 65TH ST-LORAIN AV STATION,http://www.riderta.com/facilities/w65,20864,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.476552574,-81.728070832,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,6200 CORONA COURT,CLEVELAND,OH,44102,W 65TH ST-LORAIN AV STATION - GCRTA
-9090976.3469,5084346.5094,1133,5015002,E 34TH ST STATION,http://www.riderta.com/facilities/e34campus,28887,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.48636,-81.66563,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2820 EAST 34TH ST,CLEVELAND,OH,44115,E 34TH ST STATION - GCRTA
-9094937.3912,5084085.1377,1134,5015003,W 25TH ST-OHIO CITY STATION,http://www.riderta.com/facilities/w25,28902,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4846011010001,-81.7012126659999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2350 LORAIN AVE,CLEVELAND,OH,44113,W 25TH ST-OHIO CITY STATION - GCRTA
-9108609.4156,5074389.4218,1135,5015004,BROOKPARK STATION,http://www.riderta.com/facilities/brookpark,28908,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4193201250001,-81.824030551,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,18010 BROOKPARK ROAD,CLEVELAND,OH,44135,BROOKPARK STATION - GCRTA
-9109991.9423,5073080.1794,1136,5015005,AIRPORT STATION,http://www.riderta.com/facilities/airport,28909,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4105000000001,-81.83645,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,BELOW,5300 RIVERSIDE DR,CLEVELAND,OH,44135,AIRPORT STATION - GCRTA
-9106590.9451,5077599.3233,1137,5015006,PURITAS STATION,http://www.riderta.com/facilities/puritas,28910,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.440939574,-81.805898322,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,4200 WEST 150TH ST,CLEVELAND,OH,44135,PURITAS STATION - GCRTA
-9105113.3634,5079974.0405,1138,5015007,WEST PARK STATION,http://www.riderta.com/facilities/westpark,28911,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4569292240001,-81.79262498,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,14510 LORAIN AVE,CLEVELAND,OH,44111,WEST PARK STATION - GCRTA
-9104288.8176,5081302.6962,1139,5015008,TRISKETT STATION,http://www.riderta.com/facilities/triskett,28912,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4658737240001,-81.785217959,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,13405 LAKEWOOD HEIGHTS BLVD,CLEVELAND,OH,44112,TRISKETT STATION - GCRTA
-9102452.2732,5082759.5746,1140,5015009,W 117TH ST-MADISON AV STATION,http://www.riderta.com/facilities/w117,28913,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4756800000001,-81.76872,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,11631 MADISON AVE,CLEVELAND,OH,44102,W 117TH ST-MADISON AV STATION - GCRTA
-9100735.4903,5083447.2966,1141,5015010,WEST BLVD-CUDELL STATION,http://www.riderta.com/facilities/westblvdcudell,28914,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.480308554,-81.753297877,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,10108 DETROIT AVE,CLEVELAND,OH,44102,WEST BLVD-CUDELL STATION - GCRTA
-9094138.377,5085960.9045,1142,5015011,TOWER CITY-PUBLIC SQ STATION,http://www.riderta.com/facilities/towercity,28916,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4972230000001,-81.694035,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,BELOW,50 PUBLIC SQUARE,CLEVELAND,OH,44113,TOWER CITY-PUBLIC SQ STATION - GCRTA
-9087375.8006,5084282.3057,1143,5015012,E 79TH ST RED LINE STATION,http://www.riderta.com/facilities/e79red,28917,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4859279460001,-81.6332857419999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2700 EAST 79TH ST,CLEVELAND,OH,44104,E 79TH ST RED LINE STATION - GCRTA
-9085451.4706,5085419.8475,1144,5015013,E 105TH ST-QUINCY AV STATION,http://www.riderta.com/facilities/e105,28918,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.493582519,-81.6159991919999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2319 EAST 105TH ST,CLEVELAND,OH,44104,E 105TH ST-QUINCY AV STATION - GCRTA
-9084261.5552,5086367.704,1145,5015014,CEDAR-UNIVERSITY CIRCLE STATION,http://www.riderta.com/facilities/cedaruniversity,28919,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.49996,-81.60531,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,11150 CEDAR GLEN PARKWAY,CLEVELAND,OH,44106,CEDAR-UNIVERSITY CIRCLE STATION - GCRTA
-9082809.951,5089794.3758,1146,5015015,SUPERIOR STATION,http://www.riderta.com/facilities/superior,28921,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.5230105030001,-81.592270017,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,13113 SUPERIOR AVE,EAST CLEVELAND,OH,44112,SUPERIOR STATION - GCRTA
-9081984.8486,5090949.5761,1147,5015016,STOKES-WINDERMERE STATION,http://www.riderta.com/facilities/windermere,28922,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.530779443,-81.584857996,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,14232 EUCLID AVE,EAST CLEVELAND,OH,44112,STOKES-WINDERMERE STATION - GCRTA
-9083732.7876,5087709.9522,1148,5015017,LITTLE ITALY-UNIV CIRCLE STATION,http://www.riderta.com/facilities/littleitalyuc,28924,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.50899,-81.60056,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,11851 MAYFIELD ROAD,CLEVELAND,OH,44106,LITTLE ITALY-UNIV CIRCLE STATION - GCRTA
-9089362.1232,5083500.6436,1149,5015018,E 55TH ST STATION,http://www.riderta.com/facilities/e55,29025,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.48066758,-81.651129182,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2890 EAST 55TH ST,CLEVELAND,OH,44127,E 55TH ST STATION - GCRTA
-9079152.2787,5081408.277,1150,5015019,AVALON STATION,http://www.riderta.com/facilities/avalon,08882_merged_7610067,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4665844400001,-81.559412588,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,17400 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44120,AVALON STATION - GCRTA
-9085721.3483,5083806.8949,1151,5015020,WOODHILL STATION,http://www.riderta.com/facilities/buckeyewoodhill,10960,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.482728616,-81.6184235439999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,9528 BUCKEYE ROAD,CLEVELAND,OH,44104,WOODHILL STATION - GCRTA
-9079742.1546,5083519.9059,1152,5015021,SHAKER & LEE STATION,http://www.riderta.com/facilities/shakerlee,08905_merged_7610076,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4807972150001,-81.564711533,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT LEE ROAD,SHAKER HEIGHTS,OH,44120,SHAKER & LEE STATION - GCRTA
-9079820.1691,5081409.3863,1153,5015022,VAN AKEN & LEE STATION,http://www.riderta.com/facilities/leevanaken,08906_merged_7610077,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4665919070001,-81.56541235,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,VAN AKEN BLVD AT LEE ROAD,SHAKER HEIGHTS,OH,44120,VAN AKEN & LEE STATION - GCRTA
-9076610.4328,5083176.813,1154,5015023,SHAKER & WARRENSVILLE STATION,http://www.riderta.com/facilities/warrensvilleshaker,08907_merged_7610078,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.478488166,-81.5365787979999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2800 WARRENSVILLE CENTER ROAD,SHAKER HEIGHTS,OH,44122,SHAKER & WARRENSVILLE STATION - GCRTA
-9082722.8664,5083985.6965,1155,5015024,SHAKER SQUARE STATION,http://www.riderta.com/facilities/shakersquare,08925,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4839319000001,-81.5914877229999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,13051 SHAKER BLVD,CLEVELAND,OH,44120,SHAKER SQUARE STATION - GCRTA
-9081931.1788,5083889.4506,1156,5015025,COVENTRY STATION,http://www.riderta.com/facilities/coventry,08926_merged_7610070,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4832841950001,-81.584375872,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,14100 SHAKER BLVD,SHAKER HEIGHTS,OH,44120,COVENTRY STATION - GCRTA
-9081129.6109,5083754.8125,1157,5015026,SHAKER & SOUTHINGTON STATION,http://www.riderta.com/facilities/southingtongreen,08927_merged_7610071,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.482378112,-81.5771752649999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT SOUTHINGTON ROAD,SHAKER HEIGHTS,OH,44120,SHAKER & SOUTHINGTON STATION - GCRTA
-9080567.9967,5083658.6864,1158,5015027,SOUTH PARK STATION,http://www.riderta.com/facilities/southpark,08928_merged_7610073,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.481731198,-81.572130199,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT SOUTH PARK ROAD,SHAKER HEIGHTS,OH,44120,SOUTH PARK STATION - GCRTA
-9078041.1847,5083179.1902,1159,5015028,EATON STATION,http://www.riderta.com/facilities/eaton,08930_merged_7610101,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4785041650001,-81.549431461,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT EATON ROAD,SHAKER HEIGHTS,OH,44120,EATON STATION - GCRTA
-9074871.7587,5083186.7446,1160,5015029,W GREEN RD STATION,http://www.riderta.com/facilities/westgreen,08933_merged_7610102,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4785550080001,-81.520960023,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT WEST GREEN ROAD,SHAKER HEIGHTS,OH,44122,W GREEN RD STATION - GCRTA
-9074496.6102,5083187.73,1161,5015030,GREEN RD STATION,http://www.riderta.com/facilities/green,08934_merged_7610097,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4785616400001,-81.517590006,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2800 S GREEN ROAD AT SHAKER BLVD,SHAKER HEIGHTS,OH,44122,GREEN RD STATION - GCRTA
-9080647.0864,5081722.6499,1162,5015031,ASHBY STATION,http://www.riderta.com/facilities/ashby,08935_merged_7610096,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4687005920001,-81.572840674,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,15500 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44120,ASHBY STATION - GCRTA
-9094099.5835,5087361.0526,1163,5015032,NORTH COAST STATION,http://www.riderta.com/facilities/northcoast,08983,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.506642893,-81.6936865119999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,1181 EAST NINTH ST,CLEVELAND,OH,44114,NORTH COAST STATION - GCRTA
-9095208.012,5086301.9707,1164,5015033,FLATS EAST BANK STATION,http://www.riderta.com/facilities/flatseastbank,09002,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.499517746,-81.7036436939999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,1100 WEST 10TH ST,CLEVELAND,OH,44113,FLATS EAST BANK STATION - GCRTA
-9094760.2231,5086960.8126,1165,5015034,W 3RD ST STATION,http://www.riderta.com/facilities/w3,10548,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.503950305,-81.6996211379999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,789 WEST THIRD ST,CLEVELAND,OH,44113,W 3RD ST STATION - GCRTA
-9082379.5813,5083787.6946,1166,5015035,DREXMORE STATION,http://www.riderta.com/facilities/drexmore,10925_merged_7610088,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4825994020001,-81.588403941,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2798 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44120,DREXMORE STATION - GCRTA
-9081936.9262,5083217.154,1167,5015036,S WOODLAND STATION,http://www.riderta.com/facilities/southwoodland,10926_merged_7610087,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4787596690001,-81.584427502,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2977 VAN AKEN BLVD,CLEVELAND,OH,44120,S WOODLAND STATION - GCRTA
-9081041.2174,5082181.1507,1168,5015037,ONAWAY STATION,http://www.riderta.com/facilities/onaway,10928_merged_7610090,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4717867950001,-81.5763812129999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,3250 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44120,ONAWAY STATION - GCRTA
-9078526.4996,5081411.2194,1169,5015038,KENMORE STATION,http://www.riderta.com/facilities/kenmore,10931_merged_7610063,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4666042470001,-81.553791119,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,18000 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44122,KENMORE STATION - GCRTA
-9075569.8498,5083184.1059,1170,5015039,BELVOIR STATION,http://www.riderta.com/facilities/belvoir,10934_merged_7610058,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4785372490001,-81.527231082,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,21675 SHAKER BLVD,SHAKER HEIGHTS,OH,44122,BELVOIR STATION - GCRTA
-9077681.8952,5081411.264,1171,5015040,LYNNFIELD STATION,http://www.riderta.com/facilities/lynnfield,10953,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.466604547,-81.5462039079999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,18800 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44122,LYNNFIELD STATION - GCRTA
-9078992.3705,5083217.5034,1172,5015041,ATTLEBORO STATION,http://www.riderta.com/facilities/attleboro,10955,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4787620210001,-81.5579761079999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,SHAKER BLVD AT ATTLEBORO ROAD,SHAKER HEIGHTS,OH,44120,ATTLEBORO STATION - GCRTA
-9077296.6093,5083181.7264,1173,5015042,COURTLAND STATION,http://www.riderta.com/facilities/courtland,10957,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.478521234,-81.5427428259999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,19498 SHAKER BLVD,SHAKER HEIGHTS,OH,44120,COURTLAND STATION - GCRTA
-9087381.0529,5083494.942,1174,5015043,E 79TH BLUE-GREEN STATION,http://www.riderta.com/facilities/e79bluegreen,10959,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.480629208,-81.6333329239999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,2870 EAST 79TH ST,CLEVELAND,OH,44104,E 79TH BLUE-GREEN STATION - GCRTA
-9076956.6852,5081413.0489,1175,5015044,FARNSLEIGH STATION,http://www.riderta.com/facilities/farnsleigh,10961_merged_7610095,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4666165620001,-81.539689236,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,20000 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44122,FARNSLEIGH STATION - GCRTA
-9084029.2565,5084005.497,1176,5015045,E 116TH ST STATION,http://www.riderta.com/facilities/e116,10962,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.48406515,-81.603223225,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,11600 SHAKER BLVD,SHAKER HEIGHTS,OH,44120,E 116TH ST STATION - GCRTA
-9093496.5089,5087753.6564,1177,5015046,SOUTH HARBOR STATION,http://www.riderta.com/facilities/southharbor,28984,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.509284,-81.6882689999999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,1400 S MARGINAL ROAD,CLEVELAND,OH,44114,SOUTH HARBOR STATION - GCRTA
-9094850.8813,5085833.5628,1178,5015047,SETTLERS LANDING STATION,http://www.riderta.com/facilities/settlerslanding,29001,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4963662050001,-81.7004355349999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,ROBERT J LOCKWOOD JR DR AT W SUPERIOR AVE,CLEVELAND,OH,44113,SETTLERS LANDING STATION - GCRTA
-9081573.7232,5082797.888,1179,5015048,BLUE LINE & SOUTHINGTON RD STATION,http://www.riderta.com/facilities/southingtonblue,10927_merged_7610033,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4759378680001,-81.581164794,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,3088 VAN AKEN BLVD,SHAKER HEIGHTS,OH,44120,BLUE LINE & SOUTHINGTON RD STATION - GCRTA
-9076747.2972,5081295.8697,1180,5015049,VAN AKEN & WARRENSVILLE STN,http://www.riderta.com/facilities/warrensvillevanaken,10933,GCRTA,THE GREATER CLEVELAND REGIONAL TRANSIT AUTHORITY,5015,41.4658277710001,-81.5378082719999,"CLEVELAND, OH",25,OPEN,http://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,2015/11/12 00:00:00,GROUND,3470 WARRENSVILLE CENTER ROAD,SHAKER HEIGHTS,OH,44122,VAN AKEN & WARRENSVILLE STN - GCRTA
-10034003.1605,4668653.5134,1181,7006001,EMERSON PARK METROLINK STATION,https://www.metrostlouis.org/metrolink-station/emerson-park-station/,10599,Metro,"BI-STATE DEVELOPMENT AGENCY OF THE MISSOURI-ILLINOIS METROPOLITAN DISTRICT, D.B.A.(ST. LOUIS) METRO",7006,38.628902,-90.136984,"ST. LOUIS, MO-IL",20,OPEN,http://www.metrostlouis.org/About/DeveloperResource.aspx,2015/11/26 00:00:00,GROUND,NOT AVAILABLE,EAST ST LOUIS,MO,62205,EMERSON PARK METROLINK STATION - Metro
-10032620.1272,4667854.9912,1182,7006002,JJK CENTER METROLINK STATION,https://www.metrostlouis.org/metrolink-station/jjk-center-station/,10600,Metro,"BI-STATE DEVELOPMENT AGENCY OF THE MISSOURI-ILLINOIS METROPOLITAN DISTRICT, D.B.A.(ST. LOUIS) METRO",7006,38.623298,-90.12456,"ST. LOUIS, MO-IL",20,OPEN,http://www.metrostlouis.org/About/DeveloperResource.aspx,2015/11/26 00:00:00,GROUND,NOT AVAILABLE,EAST ST LOUIS,MO,62204,JJK CENTER METROLINK STATION - Metro
